שם,מספר כתבה,כותרת,צפיות,תאריך יצירה
כפיר אדר,1076098,סוף עידן בתל אביב: בית הקפה האהוב נכנע והחליט לסגור,806,24/07/2025 09:09
אלמוג אמר,1076091,אסיה מתחממת: חילופי אש בין בין 2 מדינות באזור השנוי במחלוקת ,210,24/07/2025 09:09
רפאל בן זקרי,1076095, משקיעה 500 מיליארד דולר: כך נראה פרויקט הענק של OpenAI?,356,24/07/2025 09:05
צוף צימרינג,1076096,,0,24/07/2025 09:03
טל גורן,1076094,"יוסי בובליל בפודקאסט האח: ""שני ויובל חושבים שהם נמצאים לבד בבית""",337,24/07/2025 08:58
יונתן סידון,1076092,"סופר מרקטינג: הכירו את גיא נתן – משנה למנכ""ל מטבחי סמל",706,24/07/2025 08:50
טל גורן,1076088,בלוג האח הגדול: השבוע שנתן את החותמת שלעונה הזו יש מנצחת אחת,1043,24/07/2025 08:37
כפיר אדר,1076093,חברת התעופה קורסת בחובות ענק: תפסיק לטוס סופית ב-31.7,55006,24/07/2025 08:36
צוף צימרינג,1076089,נינט נגד המשך הלחימה: זה הזמר שמצטרף אליה,412,24/07/2025 08:35
רוי שיינמן,1075966,איך אקזיט של 10 מיליארד דולר יכול להיות כישלון?,652,24/07/2025 08:31
כפיר אדר,1076090,"המודחת מהאח הגדול: ''הופתעתי, אני לא אשקר. הכל מכתוב''",374,24/07/2025 08:29
אלמוג אמר,1076086,"ליאור סושרד בקמפיין בשווי מיליונים: ""חריג בנוף הנדל""ן"" ",469,24/07/2025 08:27
דויד ויצמן,1076078,אוניברסיטת קולומביה הואשמה באנטישמיות - אז עכשיו היא מקבלת פרס,220,24/07/2025 08:09
כפיר אדר,1076073,נועה קירל חושפת את האמת: ''בלי להתנצל ובלי לפחד מה יגידו'',506,24/07/2025 08:07
טל גורן,1076084,כך ניסתה סיעת הליכוד לקדם חוקים: צפו בדרך המשעשעת,268,24/07/2025 08:02
כפיר אדר,1076076,"סקר בחירות משוגע: בנט שווה לנתניהו, הממשלה בסכנת קיום?",1254,24/07/2025 08:02
כפיר אדר,1076083,עופר ינאי לא עוצר: לוקח הלוואה של 2.5 מיליארד דולר,3988,24/07/2025 08:00
צוף צימרינג,1076085,"אושר כהן: ""משפחה יעשו לנו טוב בלב בעזרת השם""",0,24/07/2025 07:54
אלמוג אמר,1076075,יתמודד מול טראמפ? האזהרה של ספייס אקס לגבי מאסק ,202,24/07/2025 07:53
כפיר אדר,1076081,חברת הענק הישראלית מקצצת: עשרות עובדים יפוטרו וזו הסיבה,669,24/07/2025 07:45
טל גורן,1076077,הראל ויזל נפרד: המנהל הבכיר עורק למתחרים,482,24/07/2025 07:43
צוף צימרינג,1076079,"ניקי גולדשטיין על הקהילה הגאה: ""הכל בחיים זה מינונים""",372,24/07/2025 07:43
צוף צימרינג,1076070,"רוני מאנה מודה לאליקו: ""היום זה יום מיוחד"" ",308,24/07/2025 07:26
טל גורן,1076074,"היועמ""שית באזהרה לנתניהו: ""חל איסור לחוקק תקנות שעת חירום""",723,24/07/2025 07:21
אלמוג אמר,1076072,היכונו: גל החום ילך ויחמיר - עד מתי זה צפוי להימשך? ,311,24/07/2025 07:17
כפיר אדר,1076069,"אברי גלעד מפחד: ''לא סרט אימה, זאת המציאות''",423,24/07/2025 06:52
כפיר אדר,1076071,הבנק הזול בישראל נחשף: איפה לא תשלמו בכלל עמלות?,630,24/07/2025 06:51
רפאל בן זקרי,1075904,דירוג הרשתות החברתיות: איזו רשת צמחה הכי הרבה השנה?,237,24/07/2025 06:45
כפיר אדר,1076068,הלחם ייעלם מהמדפים בסופרמרקטים בישראל? מחסור כבד בדרך,1466,24/07/2025 06:37
אלמוג אמר,1075986,יוליוס בר: מדוע פרויקט הסכר הענק בטיבט מעורר תקוות בסין? ,281,24/07/2025 06:20
צוף צימרינג,1076066,מלבד הפפראצי עם מאור ברוכמן: אלאיה הוף ושאול חכם נפגשו לבד | צפו,432,24/07/2025 06:20
כפיר אדר,1076067,ביטוח לאומי בבשורה חשובה: זה המענק שתקבלו ב-28.7,1245,24/07/2025 06:19
כפיר אדר,1076065,ציון ברוך מבקש את עזרתכם: ''פונה אליכם מהלב'',631,24/07/2025 06:12
אפרת קרסנר,1075991,עומר אדם או אייל גולן? זה הזמר הכי פופולרי בישראל,1220,24/07/2025 06:05
איציק יצחקי,1075198,דירות יד שנייה בישראל - מה קרה בשנתיים האחרונות ואיזו עיר מפתיעה?,859,24/07/2025 06:04
צוף צימרינג,1076064,"אייל ברקוביץ' תוקף: ""לא הייתי מכניס להם טיפת מים""",327,24/07/2025 05:58
צוף צימרינג,1076063,"""האח הגדול"" מאשר? זו כוכבת התוכנית שעושה צעד מפתיע",417,24/07/2025 05:37
רויטל ונונו,1076058,"סופר פארם גייסה את עינב בובליל וחטפה: ""אין מביך כזה""",1264,24/07/2025 03:59
יהודה רוזן,1076057,המסכים בוול סטריט נצבעו ירוק: מה הצית אופטימיות בשווקים?,329,24/07/2025 03:40
יהודה רוזן,1076055,"שדר הרדיו הוותיק קיבל את הבשורה הקשה ונפרד בכאב: ""נשבר ליבי""",1948,24/07/2025 03:21
רויטל ונונו,1076056,סנטוריני ומיקונוס מתרוקנות: הזדמנות לחופשה מוזלת לישראלים?,3436,24/07/2025 03:17
יהודה רוזן,1076054,עשרות מיליונים בשנה: המגיש הפופולרי חשף בטעות את ההכנסות ,723,24/07/2025 02:59
יהודה רוזן,1076053,חברת הביטוח איילון חוגגת: זכתה במכרז לביטוח מיליוני תלמידים,360,24/07/2025 02:21
רויטל ונונו,1076052,גיא זו-ארץ ברגע מביך: הכריז על שם המועמד להדחה הלא נכון ,405,24/07/2025 02:20
יהודה רוזן,1076051,התכתובת הסודית הוכיחה: בעיר הזו היעד הוא 100 קנסות ביום,417,24/07/2025 02:08
רויטל ונונו,1076050,פאדיחה ברוקדים עם כוכבים: מי הכוכבות שהופיעו עם אותה שמלה בדיוק?,888,24/07/2025 01:37
יהודה רוזן,1076049,"סערה: שרו במטוס בעברית והורדו בידי שוטרים - ""ישראל מדינת טרור""",930,24/07/2025 01:30
יהודה רוזן,1076047,"זוכה ""הישרדות"" שבר את ההבטחה לאמו: מכר את הרכב שזכה בו",372,24/07/2025 01:11
יהודה רוזן,1076046,"IBM עקפה את התחזיות בענק, אבל המשקיעים הגיבו בהלם",473,24/07/2025 00:51
רויטל ונונו,1076045,דרמה ברוקדים עם כוכבים: השחקן הודח רגע אחרי שהוחזר לתוכנית,1140,24/07/2025 00:44
יהודה רוזן,1076044,המותג שכבר עקף ענקיות טכנולוגיה עושה עלייה לישראל,618,23/07/2025 23:54
רויטל ונונו,1076043,הפתעה באח הגדול: הדיירת הוותיקה הודחה על חשבון הדיירים החדשים,2004,23/07/2025 23:51
רפאל בן זקרי,1076004,טסלה מפספסת את התחזיות: כך תצליח להרגיע את השוק?,584,23/07/2025 23:27
רפאל בן זקרי,1076002,גוגל מציגה גידול דו-ספרתי: למה המניה יורדת בכל זאת?,442,23/07/2025 23:15
אפרת בבג'ני,1076039,"יעל בר זוהר מתרגשת: ""מטורף, זה קרה לפני 30 שנים בדיוק""",359,23/07/2025 22:45
יהונתן פרי,1076042,מול בן זיני: טיילור מלכוב מתנשקת עם גבר בשידור חי | צפו  ,1492,23/07/2025 22:45
עמית  בהר,1076041,"תופעת תקיפה נהגי האוטובוס נמשכת: ""הנהג המזמר"" נפצע בטבריה",326,23/07/2025 22:45
עמית  בהר,1076040,הקלטות הסתר נחשפות: כך פעל אבישי מועלם לקבלת קידום,328,23/07/2025 22:29
כפיר אדר,1075976,יותר קנסות ויותר נקודות: הנהגים בישראל משלמים על העבירה הזו,561,23/07/2025 22:08
אפרת בבג'ני,1076037,אולפני הרצליה במינוי מסקרן: זה הבכיר שיצטרף לחברת הפקות הטלוויזיה,512,23/07/2025 21:43
אפרת בבג'ני,1076035,"טראמפ מראה לג'רום פאוול את הדלת החוצה? ""התהליך החל""",532,23/07/2025 21:23
עמית  בהר,1076036,"חשד בצה""ל: שני חיילים ואיש קבע חיבלו בכלי טייס",811,23/07/2025 21:22
כפיר אדר,1075962,נועה קירל מקבלת הפתעה מדניאל פרץ בשידור חי: ''שרופה עלייך'',365,23/07/2025 21:19
רוי שיינמן,1075963,אילון מאסק איבד 17% - למה לצפות בדוחות טסלה?,332,23/07/2025 21:01
עמית  בהר,1076034,מטוס קל התרסק על כביש מהיר | צפו בתיעוד,249,23/07/2025 20:59
אפרת בבג'ני,1076033,"בהשקעה של יותר מ-30 מיליון שקלים: אצטדיון הכדורגל בת""א נפתח מחדש",512,23/07/2025 20:38
כפיר אדר,1075967,מגיש חדשות 12 לוקח חופש: כך החליט לנצל את הזמן,453,23/07/2025 20:30
עמית  בהר,1076032,סוכן סמוי חשף: עסקים מכרו כרטיסי הימורים לקטינים,352,23/07/2025 20:21
אפרת בבג'ני,1076031,"מגישת ערוץ 14 זועמת: ""מדינות האזור רואות שמשתלם לחטוף יהודים""",431,23/07/2025 20:06
כפיר אדר,1076027,ענקית התעופה חוזרת לישראל: זה מה שיקרה בנתב''ג ב-1.8,258,23/07/2025 19:57
רעי שני,1076030,"דרמה בכדורגל ישראלי: מנכ""ל בליגת העל נחקר בחשד לאיומים על עובד",302,23/07/2025 19:52
רעי שני,1076028,"הסיוט של נוסעי ""מנו ספנות"" נמשך: זו ההפתעה שחיכתה להם ביעד החדש",1061,23/07/2025 19:42
עמית  בהר,1076029,"משרד הבריאות מזהיר: ""לשקול מתן טיפול מונע""",490,23/07/2025 19:41
אפרת בבג'ני,1076025,חברה ישראלית רכשה זכויות בלעדיות במותג צרכני באמזון: זה שווי העסקה,660,23/07/2025 19:37
רוי שיינמן,1075953,גוגל מפרסמת דוחות - למה המשקיעים מצפים?,331,23/07/2025 19:26
רעי שני,1076024,אחרי עשרות שנים: שתיים מהמסעדות האהובות בתל אביב נסגרו במפתיע,401,23/07/2025 19:16
עמית  בהר,1076026,"הכנסת אישרה הצהרה היסטורית: ""מדינת ישראל נואשת למעשים""",260,23/07/2025 19:15
כפיר אדר,1075948,שני המודחים מהאח הגדול ביחד מחוץ לבית: בדרך לזוגיות חדשה?,834,23/07/2025 18:58
רעי שני,1076022,ענקית הביטוח הישראלית מחזירה ללקוחות 4.2 מיליון שקל: זו הסיבה,582,23/07/2025 18:57
אפרת בבג'ני,1076023,"נתניהו בחשיפה מפתיעה: ""הייתי מכור לזה במשך שנים רבות""",11065,23/07/2025 18:56
עמית  בהר,1076020,"ברוב מכריע: בועז ביסמוט הוא יו""ר ועדת חוץ וביטחון",263,23/07/2025 18:48
הדר הראל,1076018,שבירת מהלך וזינוק של 38%: הבנק האיטלקי עם המהלך שעדיף שלא תפספסו,304,23/07/2025 18:44
יהודה רוזן,1076019,"ינון מגל תובע מאות אלפי ש""ח: ""פרסמו תכנים מפריצה איראנית לסלולרי""",806,23/07/2025 18:42
אפרת בבג'ני,1076017,"מגיש ערוץ 14 מפתיע: ""מי שלא עושה מילואים צריך לשלם מס""",505,23/07/2025 18:30
כפיר אדר,1075924,סופר פארם בצעד מפתיע: זה מה שיקרה לעובדים בסניפים בישראל,729,23/07/2025 18:28
רעי שני,1076016,"מי ""מריץ"" את שתי המניות האלה כדי לפגוע במשקיעים?",641,23/07/2025 18:27
עמית  בהר,1076015,"סיכום המסחר בבורסה: מגדל ביטוח מזנקת, ישראכרט בנפילה",372,23/07/2025 18:14
רעי שני,1076014,הסופרמרקט שמרסק את המחירים בישראל: כמה תשלמו על פירות וירקות?,1174,23/07/2025 18:06
הדר הראל,1076013,גל חדש בוול סטריט: העליות מורגשות וכולם מחכים למה שיקרה הערב,362,23/07/2025 18:05
רפאל בן זקרי,1075998, מיקרוסופט חושפת עדכון ענק: מהפכת ה-AI בדרך למחשב שלכם?,539,23/07/2025 18:00
רעי שני,1076012,"אלי סטין: ""גברים אומרים שאני נורא מכוערת ומקללים, תקפצו לי""",399,23/07/2025 17:56
אפרת בבג'ני,1076010,סקר שביעות רצון חושף: חברת הביטוח המובילה בתחומי בריאות וסיעוד,515,23/07/2025 17:55
עמית  בהר,1076011,הפגנות החרדים יצאו לדרך: אלה הכבישים שנחסמו,344,23/07/2025 17:48
רעי שני,1076009,ערן זהבי שוב עבר שוד: הדרמה הגדולה בחופשה של הכוכב,2521,23/07/2025 17:41
עמית  בהר,1076008,פדופיל נעצר ביהוד: התכתב עם קטינות מכל רחבי הארץ,423,23/07/2025 17:26
אפרת בבג'ני,1076007,"שניר בורגיל ושי לי עפרי בדרך לסולחה? ""הגענו להסכמה, אני מתרגש""",351,23/07/2025 17:10
